algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,um_road,73.95408056058099,58.53923260190809,64.2664794921875,87.08072662353516,9.780038833618164,12.91927719116211
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,umm_road,73.08301688378374,66.26631250378139,74.19291687011719,72.00582885742188,7.7306718826293945,27.994165420532227
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,uu_road,62.303278928467265,45.431009225250854,49.78179168701172,83.2405776977539,13.317054748535156,16.75942611694336
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,um_road,72.60518698061993,55.73804524336921,61.2169189453125,89.1989974975586,10.663161277770996,10.800999641418457
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,umm_road,78.52102897409658,70.83427142782034,79.58171081542969,77.48825073242188,6.342445373535156,22.511749267578125
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,uu_road,60.30291207195357,42.050739712621784,46.15412902832031,86.96135711669922,14.078237533569336,13.038640022277832
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,um_road,83.51094340226862,82.8423724734724,78.93592071533203,88.64891815185547,4.778245449066162,11.351083755493164
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,umm_road,83.57421572200553,86.34697046104432,83.123779296875,84.02955627441406,5.265686511993408,15.970441818237305
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,uu_road,79.24544693102115,76.1368205811224,77.47506713867188,81.09862518310547,3.7393603324890137,18.90137481689453
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,um_road,84.20181720978248,83.15560379382394,79.99748229980469,88.87258911132812,4.193062782287598,11.127408981323242
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,umm_road,86.63692389699071,87.62249763425518,78.26769256591797,97.01031494140625,8.593219757080078,2.9896836280822754
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,uu_road,80.54179122140803,73.5315523838011,77.36380004882812,83.9920654296875,3.41023325920105,16.007938385009766
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,um_road,87.33200353902242,87.42258834463435,85.56582641601562,89.17263793945312,3.038439989089966,10.827364921569824
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,umm_road,87.61020280941445,89.03506419566595,84.29045867919922,91.20216369628906,5.24642276763916,8.797839164733887
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,uu_road,82.50699196331539,81.363441610401,80.18463134765625,84.96788787841797,3.330030679702759,15.032111167907715
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,um_road,87.6924170128361,86.60516955830384,91.0351333618164,84.58648681640625,1.5717777013778687,15.413509368896484
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,umm_road,90.41982791052882,90.2873643641923,88.10138702392578,92.86358642578125,4.001047611236572,7.136414051055908
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,uu_road,82.46109224751494,80.38264909338314,75.85679626464844,90.32502746582031,3.989224433898926,9.67497444152832
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,um_road,90.0542971064375,90.45839772973203,90.1611557006836,89.94768524169922,1.982630729675293,10.052310943603516
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,umm_road,91.30121252195389,91.1916168784765,88.91561126708984,93.81835174560547,3.609896183013916,6.181643486022949
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,uu_road,84.5502314788396,86.54710107596408,86.36170196533203,82.81319427490234,2.0740585327148438,17.186803817749023
