algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,umm_road,80.46561499926345,84.77213520506936,76.36634826660156,85.02993774414062,8.122201919555664,14.970064163208008
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,uu_road,71.09179418645247,71.94822018281607,71.33470916748047,70.85052490234375,4.5152411460876465,29.14946937561035
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,um_road,82.70130569549755,83.4890251788921,82.1060562133789,83.30525207519531,3.4257729053497314,16.694746017456055
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,umm_road,85.11517183977838,87.91317522402281,84.99867248535156,85.23198699951172,4.798825263977051,14.768009185791016
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,uu_road,75.49915462376869,74.21269331677453,71.53545379638672,79.92787170410156,4.413278102874756,20.07213020324707
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,um_road,76.55174353582275,79.5022332432442,75.27295684814453,77.8747329711914,5.167222023010254,22.125267028808594
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,umm_road,81.96643005486067,85.5088671398893,82.16243743896484,81.77135467529297,5.4794440269470215,18.2286434173584
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,uu_road,69.77769067462259,74.22222244466646,66.08026885986328,73.91339874267578,6.01708459854126,26.08660125732422
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,um_road,81.42818851654127,83.13525897794054,81.22856903076172,81.6287841796875,3.559483289718628,18.371213912963867
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,umm_road,87.35593655451578,89.52923585145423,86.94060516357422,87.77525329589844,4.206173896789551,12.224745750427246
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,uu_road,72.62678113403082,74.4551448145346,73.58708190917969,71.69122314453125,3.5707619190216064,28.308778762817383
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,um_road,79.44398133672347,83.19341019185707,76.87743377685547,82.18782043457031,4.993119239807129,17.81218147277832
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,umm_road,83.34767422550496,86.77479086211017,80.1566162109375,86.8033447265625,6.632631301879883,13.196660995483398
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,uu_road,74.46573210649584,79.45565615045749,73.62027740478516,75.33082580566406,4.280829429626465,24.66916847229004
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,um_road,84.12732988110402,85.39335046436427,84.3375244140625,83.91817474365234,2.9407002925872803,16.081819534301758
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,umm_road,89.00452414800222,90.43495819895159,86.48865509033203,91.671142578125,4.568637847900391,8.328856468200684
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,uu_road,77.10312241160503,80.84697113408974,78.61394500732422,75.64927673339844,2.8557229042053223,24.35072135925293
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,um_road,83.31845433403282,86.84840074433218,82.19287872314453,84.47528839111328,3.696719169616699,15.5247163772583
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,umm_road,86.09802430018226,89.05573725224379,84.05148315429688,88.24671173095703,5.168285369873047,11.753287315368652
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,uu_road,78.0853344290226,82.61037465290521,77.1909408569336,79.00070190429688,3.702153205871582,20.999300003051758
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,um_road,87.09059631441114,89.64945912789365,85.99673461914062,88.212646484375,2.7103993892669678,11.787358283996582
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,umm_road,90.54475441668681,91.77376531611372,88.83932495117188,92.31694030761719,3.699824571609497,7.683062553405762
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,uu_road,81.53062847550922,84.7164685392693,81.21232604980469,81.85143280029297,2.627589225769043,18.148563385009766
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,um_road,87.33808309722282,89.22038474945114,84.8282699584961,90.00093841552734,3.2513885498046875,9.99906063079834
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,umm_road,89.62742375371384,90.39539700036698,87.97274017333984,91.34554290771484,3.8545966148376465,8.654455184936523
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,uu_road,82.33921016784677,86.29114291778087,80.759521484375,83.98193359375,3.173147439956665,16.0180721282959
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,um_road,88.42241545928918,90.8801931264436,89.32172393798828,87.54104614257812,1.9747458696365356,12.458959579467773
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,umm_road,92.62425700263502,92.97324277195868,90.84847259521484,94.4708480834961,3.035907030105591,5.529154300689697
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,uu_road,83.90433656377748,86.96497050516378,83.6658706665039,84.14417266845703,2.2795639038085938,15.855834007263184
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,um_road,65.39033295686278,63.431284419790636,52.17223358154297,87.57889556884766,16.216888427734375,12.421099662780762
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,umm_road,76.43043966419425,75.77887901897078,69.69471740722656,84.60741424560547,11.355337142944336,15.392581939697266
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,uu_road,60.22543051827027,56.99229560684797,53.8330078125,68.34056091308594,9.294879913330078,31.659442901611328
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,um_road,64.98505079696459,64.47214849788054,60.40220260620117,70.32041931152344,8.698711395263672,29.679580688476562
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,umm_road,81.06191458688305,82.3444915001355,74.69937896728516,88.60922241210938,9.574318885803223,11.390776634216309
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,uu_road,58.23405611919304,56.03274131993439,59.747493743896484,56.79539489746094,5.309656620025635,43.20460510253906
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,um_road,71.70933591914898,72.57322636722174,68.41157531738281,75.34112548828125,7.026802062988281,24.65886878967285
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,umm_road,79.89420846626403,82.16073854956853,73.95562744140625,86.86978149414062,9.44244384765625,13.130217552185059
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,uu_road,65.13818291169984,67.48411007084975,59.42485427856445,72.06697082519531,7.803882122039795,27.933025360107422
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,um_road,74.21260363468996,75.90149511965357,67.38819122314453,82.5749740600586,7.540403842926025,17.42502212524414
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,umm_road,87.2210742866321,89.65084599653926,87.13919830322266,87.3031005859375,4.110538482666016,12.696901321411133
